,faceCount,faceCover,maxAngry,maxDisgust,maxFear,maxHappy,maxSad,maxSurprise,maxNeutral
0,1,0.03913194444444444,0.000818856933619827,0.12864632904529572,0.0008184165344573557,0.846407949924469,0.01676115021109581,0.0020321181509643793,0.0045151435770094395
1,1,0.17320601851851852,0.0053662206046283245,0.006817262154072523,0.004664503503590822,0.8069453239440918,0.000845382281113416,0.17471757531166077,0.0006438232958316803
2,1,0.1776851851851852,0.00019098297343589365,7.728915079496801e-05,0.000981199904344976,0.9347513318061829,0.0010880461195483804,0.06277038902044296,0.00014088205352891237
3,1,0.1288425925925926,0.003955383785068989,0.0023946259170770645,0.11681529879570007,0.027233341708779335,0.0009192588040605187,0.8462687730789185,0.0024133070837706327
4,1,0.08336805555555556,0.00030996769783087075,0.00016033883730415255,0.017450785264372826,0.07814964652061462,0.00010877040767809376,0.9035496115684509,0.0002708409447222948
5,2,0.028958333333333332,0.0365428626537323,0.0009201804059557617,0.0714506059885025,0.7158165574073792,0.10456616431474686,0.5025975108146667,0.04407885670661926
6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,0.04383680555555555,0.02032562904059887,3.1033341656439006e-05,0.0007567083812318742,0.006005054339766502,0.0002312303549842909,0.9701672196388245,0.002483203774318099
8,2,0.026111111111111113,0.8779422044754028,0.004069719463586807,0.00304291769862175,0.9978194236755371,0.03932714834809303,0.0027339626103639603,0.07113256305456161
9,2,0.1477314814814815,0.005518520716577768,0.0007942903321236372,0.001023868448100984,0.980430543422699,0.007884169928729534,0.9830015897750854,0.009155616164207458
10,2,0.03663773148148148,0.6296983361244202,0.010242635384202003,0.023866543546319008,0.20225198566913605,0.04611159488558769,0.574989914894104,0.23945336043834686
11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3,0.07998263888888889,0.055636610835790634,0.00016177049838006496,0.003274153685197234,0.037449467927217484,0.04838677868247032,0.7635517716407776,0.09153943508863449
16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1,0.017152777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0.004027777777777778,0.9489107131958008,0.003136433893814683,0.0018001871649175882,0.001018367474898696,0.04395975172519684,0.0004037815087940544,0.0007706313044764102
23,2,0.19723958333333333,0.014866651967167854,0.015432902611792088,0.005510321352630854,0.5195479393005371,0.005417943000793457,0.41696932911872864,0.022254858165979385
24,1,0.0021875,0.47608768939971924,0.000638749566860497,0.004730007611215115,0.1838274747133255,0.021284079179167747,0.2602750360965729,0.053156983107328415
